filename,label,transcript
audio_157,2.5," the scene of a flood. For me, flood caused by the typhoon which is coming from the heavy rain and it will affect many people's lives. It will also affect the lives of the people when it comes to working because of the flood that caused after rain, it might have a delay coming from work and also it caused some damage especially to the property of our people that will also cause their inconvenience and also this flood is actually coming from nature and this is something out of control that we also need to work on also."
audio_41,2.5," Yes, my hobby is to play with my friends and colleagues and other people who are there in the ground. So, when I am playing, I get my self-esteem is very happy and feels very peaceful mind. And the body is under situations very comfortable. There are no need to, there are no need to, there are no need to some tools for playing cricket like of that cause, and some tools on it. So, that's why I need to enjoy with that people. Yes, of course I enjoy when I play with my colleagues friends. I enjoy a lot of it because of everybody having different thoughts and different answers, different strategies in the..."
audio_16_2,2.5," I've heard how this was in the middle of Africa. I love what you're losing. If no one obstructs me with this, all this helps us expand our knowledge. In the middle of the south of the peninsula, I've heard from the south of the Atlantic, and inside the Atlantic, this light, light, and turn all around, and sparkle, excitement inside me, everything that increases my fear, and it's just not the last to ever govern. Often different use of stuff from TV and Amazon, or Zoms, only use new art software. I guess I couldn't have it, because I also created a Scotchlora knowledge in various fields. There are several channels on TV with some info on the back there, of course. I was the news on my back channels, such as an environmental discovery channel, or another environmental channel. These channels are also in various material, and they are also in various areas, which we have learned about different aspects of life."
audio_226_2,3.0," Well, I love staying at a resort because it's fun. You have time to spend with family, with maybe your partner. You enjoy the facilities of the resort and maybe like the pool, maybe like the beach. You enjoy a lot of food. I don't know, maybe if you find some activities besides the resort, maybe something like snorkeling, maybe something like scuba diving or getskis."
audio_217,3.0," Okay, a fluid is a natural disaster caused by heavy and continuous rainfall in a place for a long time. Heavy rain, cyclones, storms, etc. and can lead to flooding in this area, the weather research powerful by rain and when it rains continuously for a long time, water or flow causing a flooding. Fluring it is overflowing of water until land that is normally dry. Flutes can happen during even the rain when ocean webs come ashore."
audio_280,2.0," So we stayed in that resort because we want to go on notifications. That's why we choose that resort. However, it's far a little bit on the place where we went, on the place we've been there. But when we went there, the resort was so nice and beautiful. Also, the people there were so kind and they were accommodating us very nicely."
audio_353,3.0," So my favorite hobby is drawing. So drawing makes me relax in my free time. So I like to draw in my free time. I enjoy the most about my hobbies to think creative or to draw some creative things. Yeah, my tools for drawing is I like to draw with pencil and I use also some sketches and also pens too. So I like to enjoy practicing drawing. So I would like to also learn some more about my drawing and that."
audio_237,2.0," Recently I went to one of the market. It was very crowded. There is no space to buy the vegetables and everything. Water is required. So it is very difficult to go. That much of crowded market people in the market. So whenever we are going, we need to go early. Before, early or after early. Because whenever we go to the crowd, it is too difficult to buy the vegetables or something else. It is too difficult. It is very hard to buy everything."
audio_208,2.0," Well, my favorite hobby, I can say my favorite is listening to music and watching movies and watching Fubo. I thought these hobbies I think a lot of them in a separate way. I remember I can tell you really that when I'm down, the person I can do when I'm down is to listen to music because it's going to elevate me, elevate my mind, my thoughts, me as a person. But when we talk about when I want to, I want to, I want to watch a movie, I want to watch a movie, a lot, a lot of movies, a very interesting movie. Other than a movie, you can see me watching Fubo, which is so exciting. Those are the things I really love and I love to practice. I say hobby."
audio_213,5.0," My favorite place to visit is the ocean. I live in a landlocked state, so it takes a lot of time and effort to get to the ocean. I really have to set aside time once a year so I can visit this favorite place of mine. I love to eat seafood. It's one of my favorites, so I really take advantage of being in the location to enjoy seafood. I can't really choose the season. I go since I have to coordinate around when I can have vacation, which is usually around the spring or summertime. And I really just love the ocean because it's very freeing to be there and I feel like I can really relax."
audio_296,3.5," My favorite hobby is mostly playing cricket and also watching cricket matches on the television. I do really love to play cricket and also at the same time I love to watch them in the TV. I mostly watch when it is season and I do also play video games on mobile, mostly cricket games and my tools are just my bad, that's all I need to play and I mostly play it with my friends and that's what I do and you get this my hobby mostly playing a"
audio_256_2,3.0," My favorite place to visit is the mall. To reach to the mall, I first take a bus which dropped me, which dropped me at the location where the mall is 2 kilometers away. When I have to reach to the mall from the location where the bus dropped me, I took an auto. Then I reached to the mall and I see where the mall is. I see a lot of people are approaching towards the mall to chill."
audio_252,2.0," This day of my life was the first time I was, I meet with my spouse. The day was the day, the time was the first day after we met on the long distance relationship for the four long years. This day makes me very special because that is the first time we met and we had to get together and we had a date at night as well. And whenever I think about the day, I feel, I feel very lucky and it was a base day of my life."
audio_195_2,3.0," My favorite hobby is cooking food. Cooking food is my passion. I love to cook such different kind of foods which I love to eat the food and cook the food, feed the food to different kind of people. I like to cook different kinds of varieties of food which were very unique. I would sometimes it may fail and sometimes I would cook very good many of the people appreciate me for my food and they love most of the people love my food which I cook and that was my most favorite hobby. There are many tools that in my hobby were I just enjoy my hobby I would just enjoy making food. Making food is my hobby and I just love making different kind of food and feed to them. Mostly I like."
audio_34_2,4.0," My goal in life has always been to be the best business consultant and this was fuel when I was young growing up. There's this one time I went to the bank and I saw one bank I was seated there and it was an amazing guy. I was dressed, it was so amazing, you know, and I loved how he looked. And I stayed one time I want to be, you know, an accountant and I worked very hard for me to come this far. A lot of challenges, especially financial, for me to attain. My education has been very hard because I come from a poor background and poor family. But obviously my children motivate me each and every day to wake up and do more and be the best rational of myself and by doing so I've become the best accountant."
audio_304,3.0," Yeah, my goal, I want to become a business and organize a business and maintain. And the challenges I would like to face, whatever it is, and my motivation comes from my life, by seeing other people who are trained themselves without losing their faith and giving up the stories of them will motivate me and want to reach the goal."
audio_270,3.0," well a playground is a place when you can go with your kids then you can well the kids can develop their skills there and also socialize with other kids there are a lot of games like the monkey bars, castles and the swissers and a lot of things that made your kids develop their abilities and develop in a better way in the environment there are a lot of type of programs there are more artificial ones that are there are also natural ones I prefer the natural ones because you are in more contact with nature and it's more"
audio_202,3.0, location where we can find fulfillment and happiness. I also have favorite place where I enjoy spending the majority of my time. My house is where I like to be. I enjoy spending my time there. It was lovely and quiet and
audio_162,2.0," Once upon a time, we, with 5 friends, went on a roof, went on a deep tour with a driver agent, a phenomenon, and we stayed on a resort. And we stayed around, we stayed at a resort, and after that, when we checked in the resort after that, at night we played with you, you know, we played an after that event on the floortop to see the night view of the city Manali and to enjoy the night view of a resort as well. After that, we all, we all enjoyed full night at the resort."
audio_44,3.5," My goal is I want to earn sufficient and enough money for me and my family and to clear all the loans. Actually, we have constructed a house. So, for that there is so much home loan is there. So, to clear that loan, I want to earn money. So, my goal is to earn sufficient money for my family and this goal is important for me to clear all my debuts. So, to achieve this goal, I am working so much hard on academics and training and lesbians. So, I will be stay focused in the achievement of the goal. My motivation is my family only because my mother, father and brother helps me to stay focused in achieving my goal. Thank you."
audio_218,3.0," When you go to a wet market or to the market, you usually see two sections, the wet section and the dry section. Now normally, I personally do not like going to the wet section of the market because as it's mentioned, it's wet. But normally that's where the crowd is at. Especially during the mornings, you'll see all the mothers, all the families, some even bringing their children with them, buying meat. Because it's the best time to buy meat."
audio_191,3.0," My favorite place to visit is Tirpati. So it has most while travelling to this place. There are many places to see that it mostly consists about their beautiful nature and in this place many countries and many religions are combined there. The most food are the most food that I like in these places, in these places that food which is given in the temple. In the any season if this place was most beautiful because in the any season most of the plants will grow and nature looks like very beautiful."
audio_310,2.0," My hobby is watching TV, TV and web series and movies. I like the most about the entire, and he is going to be his action. I like to interact with the habit of the entire and I just like to practice the dance and way of talking of his style. I like the most habits of him and so much interest about his behavior and his humanity and his goodness and his looks. Whatever the things I am most attractive towards him and just it's my hobby to see in the big screen like that and I just want to remember his been everyday and I am so much involved with him and he is a good person, 90. His looks are good and at it."
audio_260,2.5, So we come out for a recent time and I go to play on the swing set. I can see my friends there on the seesaw and some other friends there coming down the slide. We also have a dirtball. So we playing with that. We have tires that are on the ground like half of the tires outside of the ground and it's like five or six tires in a road. So we jump on top of that. We play jumping on top of that. And we also have a basketball court where there's some kids playing.
audio_106,5.0," The market looks pretty crowded. When you get there, even though it's not fully packed, there's still quite a lot of chatter and there's people everywhere looking at the veggies and fruit stands. Cheats stands and also people offering tastings of different wines and chocolates. There's even stands of international foods like Spanish and Mexican. There's even a stand for alcoholic beverages and other types of drinks. So even though it's nice and quiet in the mornings, at night times it can get pretty pretty loud with all the parties and laughter."
audio_54,2.5, The best day of my life is the moment my teacher announced that in a school I scored the highest marks in my class. Everyone appreciated me. My friends were smiling with pride. My teacher was happy and my classmates were surprised when I told my parents they feel proud and the moment still I remember. And I enjoyed those moments. The best day is all my schooled where I enjoyed.
audio_2,2.0, I have a problem with my flight because I lost my flight when I was in the security. They decide to stop my luggage. They look that it was a problem with one bottle of water that I have in my luggage. So this I do a stop and I couldn't do it. I just have to wait like 30 minutes until they decide that I just cannot come because I have the volleyball. So when I arrived to the gate it was impossible to arrive at the airport because it was so late. So the staff team of the airport told me that it was so late to come in. And I just have to wait.
audio_50,3.0," Okay, I went to live some lunch from a baby during their break on school and they were all playing on the playground. There were a huge field where there was grass on it. Some kids had their own toys playing all around. One of the things that I learned was that the kids were hiding the games called hide, which one kid just hides and the rest of the kids have to find each other and say, here it is. It was actually pretty fun. It was pretty good to see him evolving in this environment."
audio_81,2.5," Hello, this is Aisona. Today I will describe about the one of the smartphone applications that I use the most. The application of the smartphone which I use the most is probably a Facebook because it helps me with daily life, events happening on our society. Whenever I open up Facebook, most of the videos which I say or whichever videos I see there are from our society only. So most of the time Facebook keep me aligned with the nature of the people what's going on in today's life on environment, on news, on political parties and everything is being shown on our videos. So most of the time I use Facebook and in Facebook I can also search from the certain video defining that. So that's all. Thank you."
audio_206,2.5, Obong is the most I've ever been in my life because with my girlfriend we've been there like one month ago. Obong is the most placed we've been through that the place we've so called in the fresh air you will see the presence of the nature and the cold water also and the most important thing the safety of the people of there and the people were so very demure and also the white sand and the people out there and the tree like that one stand that tree like it's the biggest one in Obong.
audio_35,2.0, The most of the the The most of the most of the movies is the The favourite hobby is to Archimovies and I used to go as the movies which use as a course which is a comedy movie and I used to go with my family and There are two's needed for this of a hobby or the television and mobile etc And I used to watch the movies which use a family and that I meant And three other movies and I don't like to watch the movies which are horror movies etc
audio_264,3.0," My hobbies are reading books and singing, dancing and making dishes. But my favourite hobbies are singing and dancing. I enjoy the most enough of my hobbies and I don't... I require some tools for singing and dancing on my mobile, for singing the lyrics, by seeing the lyrics in the mobile and for dancing and in some equipments like... or guitar etc. etc. to dance. And I practice by my own self. I don't require others. Even I prefer sometimes with enjoying or practicing my hobby with others also. And my favourite hobbies are these and I enjoy the most."
audio_92,2.5," Hello, thanks for the answer. I'm going to talk about the school playground that I had. When I was a little shy, I really enjoyed going to school. Basically because on the playground, we practiced a lot of sport such as soccer, volleyball, basketball. It was a beautiful time. I remember that I had a lot of friends. Nowadays, everything has changed. So I wish everything could be like used to be before. Nowadays, everybody is not interested in playing sport no more."
audio_340,4.0," In the hot tub, in the hot of this collard, the playground scrolls like a vibrant canvas dimming with life and energy children of all ages just fill the space, each adding their own brush stroke to the most replace of play. Under beneath underneath the original sky, the playground comes alive with the right rhythmic symphonic way of lateral so its unplayful banter. The air is filled with the sound of running feet, meaningly with essential speakers of things and the metallic clamps of money burst. At the center, a colourful jungle gem stands tall or normal with climbing winds of lateral and ankles of excitement near the bushwind."
audio_53,3.5," Hi, my description about the crowded market. Yeah, when I go to crowded market, I can see people are selling vegetables, fruits, meat, like shrimp, chicken, ducks, etc. And the vegetables, fruits are sold in a very, in a very affordable price. And you can hear many sounds in the market like people or the sellers or the vendors calling the people by showing them this count and offers like buy one, get one in the sense of packages. And the crowded market scene in the morning looks so huge as the"
audio_346,3.0," So, describing the favorite place of night is Vrindavan. First of all we look at tickets and we go by a train to the Vrindavan. It is a very beautiful place and everyone must have to visit. Vrindavan is the place of Lord Krishna. Talking about local foods or dishes, so Lesi, which is made up of curd is very famous and I love so much. Other than that there is no particular time, particular time or season. Holy is a special season and they play holy for a month. So, yeah, this is all about Vrindavan."
audio_265,3.0," My favorite hobby is watching football. I like watching football a lot because giving the truth and passion. I enjoy football. Football. Football is life. I did not like I do not do to watch my team play. I go to the stadium every weekend when football is on. I virtually live on football. I can't wait to watch my team so I can prove my friends, my friends and losing team. I immediately practice football so I play football with my friends. I play football a lot. It's my favorite hobby and I can't do it football. And the only one when I give back my son or daughter is virtually into play football. Football is life. I enjoy doing it and enjoy truly people while my team wins. Football is such a beautiful game."
audio_242,3.5," My favorite place is to visit Makka and Medina. I am living currently in Anantapur. If we want to go to my favorite place to visit Makka and Medina, it will take approximately 91 hours and 35 minutes by if we drive in a car. The Makka and Medina is located at the Hejah region of Saudi Arabia. The place of Makka and Medina will give a very pleasant peace of the mind where the water will be a pure and the dates of Makka and Medina which we will eat was very very sweet. There will be without sugarless and no sugar and here the water will be a pure and the place give a present mind and relaxation mind to us. So I want to visit this place. It gives a..."
audio_14,2.0," Okay, during my stay at the resort, I experience a perfect blood or relaxions and adventure. Okay, there is a lot so comfortable. I have a good bed and I could just pull. But finally, we have a good time with my family. So then we stay here and we are close to the beach. So we can go there, we can go to the pool and then we can go to the boat. It's so beautiful this place."
audio_316,2.0," Alright, maybe with this ancients during holiday, go to abroad for Hong Kong. So I always bring my niece to Hong Kong Disneyland and having a friend with that destination. It's a well known tourist destination in Hong Kong. There is a lot of amusement park, there is a lot of food restaurant. And I can see all the kids are so very happy and having a friend with their family and their eating outside, the restaurant, and there is a lot of toys that they can buy them to the destinations. And they look happy."
audio_89,2.0," My school take it home. It was very huge. We, one time, one time, after a search, we are playing with the mic. I am playing with my school, my school then. We have played a basketball and we played a basketball and we got her. I got hurt as the, then, I got hurt on my legs. Then I take a first aid to burn my, burn my, burn and also the..."
audio_274,3.0," My favorite hobby is exploring abandoned places. It offers me a different perspective of the world and how it evolves. While also teaching me about the history of each abandoned place where I go, it's always very interesting to think about past life, of each place and how people back then use to live. Some of my favorite hobbies is definitely gooning. It offers me a chance to get really high on crystal while enjoying hours while I relentlessly pleasure myself with one of my multiple projects."
audio_167,3.5, But my goal is to get in some big company with a good position. This is very important for me because of my family. They trust me a lot and I also put a lot of efforts and I'm focused on it. I know I feel some challenges. Right now it's so much recession in the market. So no one's really hiring right now. So it's going to be a tough one. And I would just like to be focused and determined by just studying daily and marking my goals. That's it.
audio_329,3.0," The best place, the best day of my life. The best day of my life is when I got a visa to start travelling to see the world. I was working as a product manager for my company in Kenya and usually it's very hard for Africans to get a visa."
audio_26_2,2.5," Certainly, airports speak particularly first to unique language. Let us describe what could be the scene on the airport. When I was walking, just checking my tickets and just to board my flight, I saw that a man was sitting beside a lady, was reading the newspaper and flight attendants and gate agents communicate with coincides course and phrases and showing efficient operations."
audio_135,3.0," I remember in primary school when we were given an opportunity to play in a school playground during our free time. It was such an amazing opportunity for us because we get to enjoy our youthful, our family. We get to know each other, we get to love, we get to know, we get to know dances and also we get to know each other. It was such a lovely, lovely time for us to learn, to love and to love."
audio_307,3.0, I will describe my estate. I will describe it as pleasing in general. The place was well managed with a great attention to detail. Staff had clear instructions and they act accordingly. Of course I couldn't help the manager inside me. I noticed some areas for improvement. For example during breakfast I will assign more people to the dining room. Since many times the staff dinner managed to replying the buffet tables. Or I will change the duration of automatic lights and the couriers since for other people they simply switch off too quickly.
audio_10_2,3.0," My favorite holiday destination is Bali Indonesia. The island operates here, perfect mix of beautiful beaches, lush landscapes and rich culture. I love the serene temples, especially Ola Wandaan allah, which offers stunning sunset views. The locker for these are also amazing with its fresh ingredients and vibrant flavors. Bali's hospitality is something that really stands out with the locals being warm and welcoming. I enjoy the balance between adventure and relaxation there, whether it's exploring waterfalls or simply unwinding by the beach. And it's a place I always look forward. And also I had recently went on a trip to Kerala and it was quite an amazing experience. I have visited beautiful."
audio_320,2.5," The best day of my life would be the moment I got the time to give opportunity to travel in Japan because my dream is really going to Japan to see Japan, how is it look like in person. So that was the best day of my life because no one can get an opportunity to travel on that country. And for me this is the best day of my life and I really thank for that."
audio_244,3.5," It was a great time for me and my family. There were a lot of places that we could relax in and enjoy. And spending time with my family at the resort was such a blessing, not only for me, but for my children's as well. The resort was full of vibrant atmosphere. We felt welcome and the accommodations are really great and everything was convenient. Nothing was worrying us or nothing was setting us back into or out or from enjoying."
audio_55,2.0," My favorite place is my favorite place is Beauty and Curriculum. My experience for a while in my photo of Beauty and Curriculum is very good. I travel for the Beauty and Curriculum through others with my family and friends. I enjoy a lot in the Beauty and Curriculum. The local foods in the Beauty and Curriculum are chocolates, which are very sweeter than the honey. Experience it will be very good in many times. Yeah, there is a particular time of day or season when this place is magicful in the month of January, February or December. Also we have a very cheap number of games during the night times in the old day. It is a very beautiful place one can visit."
audio_364,2.5, So I want to be an influencer. I want to be an influencer. I give information to the people. I help them in many ways I can. So to be an influencer we need to have a social account. So from there we get to connect people through social media through other sectors. So we can ask us any queries or any queries and we can answer them in a good way. So when they have the queries we can reach out for help and we can clear the queries within the span of time. So I want to be that.
audio_51,4.5," The school playground is full of happy, excited kids. Some play, score, running after the ball. Others are playing text, trying not to get caught. Some kids are swinging high while others are jumping the rope. The place is full of laughter and fun. The school playground buzzes with life and energy. Children run across the grassy field. They are laughter and crowds filling the air. A group player scores nearby a cluster of kids. The playground is vibrant mix of color and movement. Enjoy and..."
audio_175,4.0," My life goal is to make a positive impact through educational empowerment, aiming to address systemic barriers and inequalities. Issues include equality to education, access to quality education and socioeconomic disparities. I'm motivated by the belief that every step forward matters and by support of like-minded individuals and friends. My focus is on creating a lasting change for the brighter and more inclusive future and future, including children."
audio_190,3.0," I like cars and crafts, I am a creative practical person and like doing things with my hands. I am an outgoing person and like socializing hanging out with friends. I enjoy being physically active and spend a lot of time playing sports and team. I really enjoy going to the gym because it gives me fit, it gets me out of the house, you know. It's sociable, I have meet lots of new people and daily conversation with new people. It's not very expensive and anyone can do it. My habits are all all active. I always been enjoyed painting and drawing. Because of my job is technical, it's good to spend time doing something completely different. I enjoy spending time making things like..."
audio_289_2,2.0," Well, when I saw, when I imagine about school playground, I imagine about slides and hexaurs, where little children are playing. I also saw cricket, basketball, volleyball and many other sports and RPTI as well. That guy trained us on the varieties of sports, sports like kabadi and high jump, long jump. Also, I remind about the time when I play kabadi for my school team."
audio_188,3.0, So in a train station I can describe the scene people who were or individually also are falling in line for the t-cat and some of those were trying to get inside the station and the others were waiting for the train to arrive. It is a busy day since it is work day so people are walking fast minding their own business and amids of those business of the station. There are people who will guide you through your way or your destination.
audio_170,2.0," Staying at a resort is a relaxing and enjoyable experience when you arrive with jacking to a beautiful room. With the comfortable, the comfortable pads and nice view. You can spend your days logging by the pool enjoying delicious meals at the resort restaurants. And talking part is a fun activity like spa treatment sports or beach outstanding. The staff is a friendly and take care of everything or you can just relax and enjoy your vacations. Whether you are with family or friends alone, stay home for a perfect mix of luxury and fun. It provides so many fun, enjoyable and memorable moments for the people who"
audio_59,4.0," A school playground, it's one of the safest places that children are supposed to be. Security is supposed to be more on that side because most of the time they spend their time being on the playground. Anything can happen there and there's no one who would be able to take care of them. I believe that a lot of security should be provided for the children in order for them to be safe enough and to be guided whenever there's a situation that will need a grown up person's help."
audio_49,2.5," Well, the topic is describe the scene of a school program. Usually in a school program we can see, I mean for sure, the kids that are playing soccer in the soccer field and also if the school allows to play basketball and the other side of the place, we can see that there is, I mean, the group of girls that are like gossip girls do you know and also the kids that are really more like relax boys and relax girls, they only go outside and sit on the ground and sit on some places just to talk in here for"
audio_345,4.5," Basketball is my favorite sport. I like how it involves teamwork between the players and it feels good whenever I make a shot. Also I like how the pressure it gives whenever we are competing with the opponent, especially when the time is running out and the score is almost tied. It feels good when the team wins but it also feels good when we lose but we are still using that as our motivation to be better in the next games."
audio_236,3.0," Describe the scene of a school on the playground. We are checking that there are many kids playing as well as there are many teachers paying attention to what these students are doing. For example, they are checking that they are playing in a good way, having fun or competing but not being bullied or having any issues about confrontations. I have to see that whether it's really nice and there are good interactions among the students, we can see that they get along with each other. It's really good."
audio_253,3.0, My favorite sport will be probably swimming because that is the first sport that I learned because my mom wanted me to learn how to swim in just in case of any emergency because if you are in any case flying and the god forbid the plane is crashing in the middle of the ocean and you have to swim or you're maybe in a boat and the boat is about to be sinking and you have to swim too. So it's like a really necessary sport. Swimming I really like it and I think it's really refreshing. It's really healthy as well. I really like swimming.
audio_22,3.5," How this works, which a person does with interest gets, much satisfaction and amisement. It is a kind of recreation, shadow from the searching beam, the sun, and also get fruit from it. There are many kinds of hobbies and we select one of them as per our will and mindset. Some have a collecting post-tall, some collecting interesting book of stories, some pet birds, but my hobby is gardening. I am much interested in gardening since my childhood. I like to see the green, bellberry grass, different color flowers and beautiful plants. So I have selected a piece of land in my house and planted different kinds of flowers. I have planted red rose, yellow and black rose plants and have arranged them one after another."
audio_314,3.0," Well, my stay at a resort first would be like the breakfast. I would have like a lot of fruits because you can eat whatever you want and I really love fruits and then I would go to the pool all day like to relax and play with my family. Then for lunch I would maybe take a shower, maybe not. When it's on pasta I think, then at the evening I would spend my time relaxing and taking a shower to get ready for dinner because some resorts have like special restaurants with the different type of food and I always think it's interesting to go to them and eat the"
audio_161,2.5," And the last weekend I went to my family to the Kukuk resort. I enjoyed that experience because it was a beautiful resort. Even if we have in the front of us the sea, we have a pool. Because I feel afraid to be on the sea, so I enjoyed it to be on the pool. On the meantime, we have unlimited food on the bar station. It was beautiful because of us enjoying the time with my family eating all the food that I can. And even if you have a lot of some Macas, I love to be on the Macas even if I was with my family."
audio_277,2.5," I don't have a particular place to visit on my favorite places to visit OP and mostly beach places and I like to travel through bikes or trains and I like to travel through night rides. It really gives me a pleasant kind of feeling that makes me feel very happy. The dishes allow most during journeys, very very light food and I don't take much food during journeys. The particular season is to visit places mostly summer or winter season and on those days the weather is support the visitors to the places so I like to most those kind of food."
audio_192,2.5," So due to pandemic, some people need to panic buying. That is why there is one. That is why, which costs the crowd that in the market and some people will need to buy their needs and their food for them to be able to sustain their needs specifically to the needs of their family. That is why there is one. There are some. That is why there is one. There is a lot of crowded market and they need to gain all their foods necessarily that they need to supply for their self."
audio_56_2,5.0," There's a crowded market. There's a variety of various DICKNACs and electronics, MAGZ books, things like that, almost like a flea market on the perimeter. Those are the sort of items you see alongside various snacks. There's lots of people chattering and you hear some people are targeting around you. As you get closer to the interior, you see the core of the market. It's mostly... Regular people can shop there, but it's a lot of restaurant people. Things like whole fish, large sides of beef, things like that. You see a great amount of variety of vegetables, and mostly the intent that we sold in large quantities. It's the reason for more."
audio_294,3.0," I actually believe that the best day of my life is every day and I think that today was also one of my best days because I think I had power energy today that my mother made on my demand and I was able to complete my trap instead test without any problems and I was able to complete it with my own abilities and I had my friend called over here, Shivam. He also helped me out in the test, he was giving his own test and I had fun with him actually and we played lots of games today and today was my fun day because I actually encountered a very vicious animal that I don't like that is lizard but my friend Shivam actually helped me in getting that lizard out of my house and that was very amazing. We were very amazed by it."
audio_344,3.0," There are kids around, there is a miss or a teacher which is eating an apple while they're watching the kids. As well there are other bunch of kids playing in the playground. There are other bunch of kids eating the lunch. Other are playing around a circle and reading books. At the same time the little ones are playing with blogs and in the sandbox. There are another 203 teachers that are around looking for the kids as well and getting everything in order to prepare everybody to go back today."
audio_258,3.0," If everybody has a favorite location such as, I used to play their garden as house, playground, etc. My hometown through this is my favorite place and love being in my hometown, which is our grandparents. My hometown is in my entire work. I was raised there. I have a lot of lovely and endearing memories of it. I used to play there with my friends and cousins during my early years. In my community everyone is caught here. My town has many traits. I can only think of one spot where I enjoy spending time. My town. My visits home provides me with some delight and satisfaction. In my town practically every amenity is available on the roads and beaches are… My catamizing. Additionally, the community has access to medical facilities. The local government also provides excellent maintenance for the public transportation."
audio_309,3.5," So Japan is really the biggest favorite place that I really want to visit soon. They are not only popular for their tourist attractions, but they are also very popular for their local foods. And one of the dishes that I really really love to try when I go there is the ramen. So unlike the ramen here in our country, it is very much different from the ramen that they are made originally from the local Japanese people. And I do really, really love to witness also personally these Sakura folding on the Sakura crease, especially on the spring season. They are the most very popular season in Japan."
audio_150,2.0, This goal is important to me. The challenging eye face are a lot. What might make me to say focused is my determination and focus.
audio_131,4.0," My favorite place to visit is parks, national parks. I usually take a public transport to get there and there is some walking involved. The reason I really like the park is it gets me to walk. I can jog there to the running there and get some fresh air. And it's usually the parks are on the parks. There are local foods or multicultural food. I love trying different foods from different countries. So there are lovely cafes. I go to the parks where there is local cafes there. I like to try local food cafes. Normally I go around a spring and some on. Another season is that's really magical and beautiful is during autumn when the three colors change, when the leaves changes to yellow or a reddish color. And color, that's when it looks really magical."
audio_152,2.0," My goal is to clear UPSC and become a IS officer. It inspires me to become a IS officer because we get a chance to help people and serve the country. It offers a great opportunity to interact with people, work with different kinds of people, work in different organizations and they are vital and small, a very important impact on the people that are in need."
audio_360,3.0," Well, what I can describe the scene of a flood is there are lots of people who are homeless There are lots of people who doesn't have any shelter cars that are torn up houses that are being broken down into pieces and also schools are being suspended due to higher water and also what I can see on I flood there are lots of boats and Man-made boats as well so that people can cross from a different place to another and what I also can see and flood There are lots of mud Trash there are lots of people who doesn't have anything to eat Due to the high water and at the same time some who are dead on"
audio_100,3.0," Last time I was in Baru, I remember I went to the hotel at the commandon resort actually pretty pretty I'm using being honest the looks of the size I mean the sea, the nights also for me the food was a little bit expensive but I like it and sometimes people could be annoying as well but in general experience I like it but the way to get there I got there I don't really like it because I got sick by the food anyway but in most of the time I like it"
audio_328_2,2.0, The thing I see in the crowded market are all vendors and also the buyers are giving the exchange for the goods they buy and lots of people in there and also it was crowded. It was the thing I know in the crowded market.
audio_88,3.5," It's always quoted with cards, hortzes, donkeys and cabins. They come low-date with produce, of the seasons, such as cotton, grain, oil, seeds, vegetables, etc. Whenever I visit a market, I find the hawker shouting loudly to sell their goods. They try to attract the people by several lame singing songs and the best part is the satisfaction for the customer is by buying the things at the minimum cost. makes them happy. Coronavirus is seen change throughout the day, evening time, every day shop will be filled with the crowd. People will sometimes be buying the fruits, vegetables, spinach, all those things. A busy market place is full of people and is always bustling with activities."
audio_331,2.0," Since it's a flood, flood is not a good thing for the use of the living thing. The flood is very dangerous for our health because of so many people will get in a danger zone. They will injure or die. The flood is economical impactful. The pollution will be increased if the flood is coming out. The flood is not the good thing for the importance of the lifestyle. The flood is very dangerous for the heavy rent and it impacts full and the farmers will be the good not for the health and day by day."
audio_215,2.0, I use smartphone application that I use the most is Instagram. Instagram is nowadays the people are using Instagram the most. There are so many advantages and disadvantages as well by using the Instagram. Coming to the advantages it is very informative and we can share any information regarding our personal and professional life on the site randomly and quickly. So that whatever the location and our doing work will be sent to all.
audio_122,3.0," My favorite sport is called basketball. So I learned this sport when I was in elementary at Mathuride Academy. I remember when the first time I held the ball. It seems like that it is one of my dreams to become a basketball player since I held the ball in my hand. I continue playing at Patilot College, but right now I don't have any spirit time to play the game that I love, and that's the story of the basketball for me."
audio_64_2,2.5," I see a person trying to catch his fly, but she was stopped by the police officer because her documents did not match and she doesn't look like one in the photo, so she missed the flight. Now she is very angry. I see a lot of people and a lot of airplanes and a child running into the airport. I saw a lot of stores selling food and..."
audio_21,3.0," A flood is a terrifying sin. Sometimes men and women can be seen crying for help. During a flood, the government have to take immediate reliefs and rescue measures and sanctions, huge funds for the purpose. To alleviate the suffering of the victims of flood, relief camps are open where people are provided with shelter, food, clothing, medicine and others. But prevention is better than cure. So now different organizations are taking part of this by creating camps and educating people on how to act on a flood event."
audio_189,3.0, The things that I use for my for my hubby is a thing that called ukulele and of course a cell phone. I enjoy practicing ukulele and discovering the new chords. I enjoy playing ukulele with others because we create one with each other and create some new memories.
audio_72,3.0," My favorite travel experience in Mala is when I'm going to visit Hokkaido Japan. I really love the scenery and the local food they have. They have a really good beer and milk product that produce locally in their area and it has a really nice quality. I think the quality is really high, especially the dairy product. It's different from what I can find in my country. I like the food, like ramen. Especially, I remember when I'm getting curry, the Hokkaido curry actually really gives a memory in my place. And actually, I think it's really nice in the food store. Yeah, with lots."
